target,target_institution,k,seed,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large
oviedo_C1200_1415,Oviedo,0,4,0.6660610465116279,0.6086956521739131,0.2894736842105263,0.7485380116959064,0.265625,0.8095238095238095,1.353422619047619,0.3310143688050846,-0.3346520829185108
oviedo_C1200_1415,Oviedo,25,4,0.6883116883116883,0.6095238095238096,0.3050847457627119,0.748091603053435,0.2857142857142857,0.875,1.4642857142857144,0.30041889924743226,-0.2947685429648778
oviedo_C1200_1415,Oviedo,50,4,0.7077562326869806,0.5507246376811594,0.3111111111111111,0.8,0.2631578947368421,0.9090909090909091,1.3636363636363638,0.3226927934136883,-0.3558442415009215
oviedo_C1303_1415,Oviedo,0,0,0.6879251700680271,0.56,0.10810810810810811,0.7692307692307693,0.24285714285714285,0.7727272727272727,1.2363636363636363,0.3337263484021689,-0.3458690231944646
oviedo_C1303_1415,Oviedo,25,0,0.722972972972973,0.6271186440677966,0.21428571428571427,0.7299270072992701,0.26,0.7647058823529411,1.3305882352941176,0.29508896771792786,-0.2828433443904497
oviedo_C1303_1415,Oviedo,50,0,0.6901709401709402,0.6265060240963856,0.24390243902439024,0.7346938775510204,0.25,0.75,1.2916666666666665,0.2812621087855654,-0.25028203387485637
oviedo_C1303_1415,Oviedo,0,1,0.6406462585034014,0.5526315789473685,0.05555555555555555,0.7692307692307693,0.22857142857142856,0.7272727272727273,1.1636363636363636,0.36240515559318204,-0.37368534343394477
oviedo_C1303_1415,Oviedo,25,1,0.6465909090909091,0.5299145299145299,0.03508771929824561,0.7746478873239436,0.23636363636363636,0.7647058823529411,1.2096256684491977,0.3467795701646657,-0.35084625215250836
oviedo_C1303_1415,Oviedo,50,1,0.5648809523809525,0.46153846153846156,0.08695652173913043,0.8076923076923077,0.19047619047619047,0.6666666666666666,0.9841269841269842,0.3664015821020862,-0.37498344330905903
oviedo_C1303_1415,Oviedo,0,2,0.6653061224489796,0.5562913907284768,0.0821917808219178,0.7692307692307693,0.2857142857142857,0.9090909090909091,1.4545454545454546,0.32836783005538933,-0.33309841374346905
oviedo_C1303_1415,Oviedo,25,2,0.649715909090909,0.5471698113207547,0.29411764705882354,0.7746478873239436,0.2545454545454545,0.8235294117647058,1.3026737967914437,0.30058360879734236,-0.28220002531566346
oviedo_C1303_1415,Oviedo,50,2,0.5900116144018583,0.5066666666666667,0.24489795918367346,0.7961165048543689,0.21951219512195122,0.75,1.1341463414634148,0.30786618728637616,-0.29309051521800294
oviedo_C1303_1415,Oviedo,0,3,0.5874149659863945,0.5503355704697986,0.10666666666666667,0.7692307692307693,0.21428571428571427,0.6818181818181818,1.0909090909090908,0.3394890974285446,-0.3271589645600326
oviedo_C1303_1415,Oviedo,25,3,0.6872770511296076,0.48148148148148145,0.15151515151515152,0.8,0.22413793103448276,0.7647058823529411,1.1470588235294117,0.33204575323543456,-0.35432538826519616
oviedo_C1303_1415,Oviedo,50,3,0.667828106852497,0.4722222222222222,0.2692307692307692,0.7961165048543689,0.1951219512195122,0.6666666666666666,1.008130081300813,0.29649057496946457,-0.2924527612053761
oviedo_C1303_1415,Oviedo,0,4,0.6335034013605443,0.5503355704697986,0.10666666666666667,0.7692307692307693,0.22857142857142856,0.7272727272727273,1.1636363636363636,0.328090703603935,-0.3235703044411646
oviedo_C1303_1415,Oviedo,25,4,0.6244318181818181,0.5535714285714286,0.1935483870967742,0.7746478873239436,0.21818181818181817,0.7058823529411765,1.116577540106952,0.3114651511058034,-0.29692259468499355
oviedo_C1303_1415,Oviedo,50,4,0.5892857142857142,0.4533333333333333,0.16326530612244897,0.8076923076923077,0.14285714285714285,0.5,0.7380952380952381,0.30946951743807843,-0.3105581763381052
oviedo_C174_1415,Oviedo,0,0,0.9708061002178648,0.9444444444444444,0.9285714285714286,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.0844874374672067,0.020778367498152484
oviedo_C174_1415,Oviedo,25,0,0.9951923076923077,0.9629629629629629,0.9508196721311475,0.6213592233009708,0.4375,1.0,2.21875,0.06904612915152905,0.03771444999194079
oviedo_C174_1415,Oviedo,50,0,0.9961538461538462,0.9454545454545454,0.918918918918919,0.6060606060606061,0.45,1.0,2.3000000000000003,0.06610797469232374,0.035741105827641007
oviedo_C174_1415,Oviedo,0,1,0.9712418300653596,0.9333333333333333,0.9195402298850575,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.08663790395420916,0.027093923179780433
oviedo_C174_1415,Oviedo,25,1,0.9674085850556439,0.9014084507042254,0.9014084507042254,0.6851851851851851,0.3783783783783784,1.0,1.918918918918919,0.09283571043911165,-0.013760840802079621
oviedo_C174_1415,Oviedo,50,1,0.9638095238095238,0.9047619047619048,0.92,0.704225352112676,0.36,1.0,1.84,0.08832569177476979,-0.011915039140666162
oviedo_C174_1415,Oviedo,0,2,0.9712418300653595,0.9230769230769231,0.9090909090909091,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.09108622024234546,0.02341799965935304
oviedo_C174_1415,Oviedo,25,2,0.9840510366826156,0.9367088607594937,0.9206349206349206,0.6346153846153846,0.42424242424242425,1.0,2.1515151515151514,0.08459668390589788,0.008668459817219143
oviedo_C174_1415,Oviedo,50,2,0.9673076923076923,0.9056603773584906,0.8717948717948718,0.6060606060606061,0.45,1.0,2.3000000000000003,0.09648374561730182,0.005849340451674734
oviedo_C174_1415,Oviedo,0,3,0.9825708061002179,0.9158878504672897,0.8941176470588236,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.08712157714501445,0.041491140341031296
oviedo_C174_1415,Oviedo,25,3,0.9721780604133545,0.925,0.9032258064516129,0.6476190476190475,0.4117647058823529,1.0,2.088235294117647,0.0862492108024766,0.02836313162221854
oviedo_C174_1415,Oviedo,50,3,0.9649122807017544,0.9122807017543859,0.8571428571428571,0.5846153846153846,0.47368421052631576,1.0,2.4210526315789473,0.09013080138060352,0.06444541296076994
oviedo_C174_1415,Oviedo,0,4,0.9681917211328975,0.9074074074074074,0.8809523809523809,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.10130270787973494,0.01240634684997649
oviedo_C174_1415,Oviedo,25,4,0.9607371794871794,0.9024390243902439,0.8666666666666667,0.6213592233009708,0.4375,1.0,2.21875,0.09913530065851503,0.023786024984612852
oviedo_C174_1415,Oviedo,50,4,0.9810964083175803,0.9361702127659575,0.9333333333333333,0.6666666666666666,0.391304347826087,1.0,2.0,0.08238844842013755,0.01453011152256567
oviedo_C190_1415,Oviedo,0,0,0.3584056573449052,0.6,0.0,0.7052023121387282,0.11475409836065574,0.3181818181818182,0.5842026825633383,0.3841330259833685,-0.299729387315836
oviedo_C190_1415,Oviedo,25,0,0.3492021276595745,0.6065573770491803,0.07692307692307693,0.7014925373134328,0.1276595744680851,0.35294117647058826,0.6533166458072591,0.35319996662451497,-0.24918313221101124
oviedo_C190_1415,Oviedo,50,0,0.3301282051282051,0.5647058823529412,0.05128205128205128,0.7346938775510204,0.1388888888888889,0.4166666666666667,0.7175925925925926,0.3743523923657876,-0.2985536598919852
oviedo_C190_1415,Oviedo,0,1,0.41353262616522024,0.6103896103896104,0.14285714285714285,0.7052023121387282,0.14754098360655737,0.4090909090909091,0.7511177347242922,0.35968173155479427,-0.2764657941719237
oviedo_C190_1415,Oviedo,25,1,0.5046296296296297,0.5982905982905983,0.17543859649122806,0.7391304347826086,0.21568627450980393,0.6470588235294118,1.1038062283737027,0.3411932603543338,-0.3104446592688488
oviedo_C190_1415,Oviedo,50,1,0.5871848739495799,0.625,0.3181818181818182,0.7083333333333333,0.23529411764705882,0.6666666666666666,1.215686274509804,0.26800421677968594,-0.15872648241748205
oviedo_C190_1415,Oviedo,0,2,0.4146576663452266,0.6257668711656442,0.0,0.7052023121387282,0.13114754098360656,0.36363636363636365,0.6676602086438153,0.3787671026497651,-0.31775343220049596
oviedo_C190_1415,Oviedo,25,2,0.42040598290598297,0.6178861788617886,0.0784313725490196,0.7111111111111111,0.10416666666666667,0.29411764705882354,0.5330882352941176,0.3614484517813869,-0.29171482479435035
oviedo_C190_1415,Oviedo,50,2,0.4841269841269842,0.6046511627906976,0.10526315789473684,0.7216494845360826,0.17142857142857143,0.5,0.8857142857142857,0.32670896223384344,-0.2558481839048787
oviedo_C190_1415,Oviedo,0,3,0.37238829958212794,0.5769230769230769,0.029411764705882353,0.7052023121387282,0.13114754098360656,0.36363636363636365,0.6676602086438153,0.3807038811733933,-0.2780535017543902
oviedo_C190_1415,Oviedo,25,3,0.38653234358430544,0.5565217391304348,0.13559322033898305,0.6917293233082707,0.10869565217391304,0.29411764705882354,0.5562659846547314,0.31693273668453303,-0.1532386139217542
oviedo_C190_1415,Oviedo,50,3,0.34273772204806685,0.5066666666666667,0.24489795918367346,0.6947368421052631,0.12121212121212122,0.3333333333333333,0.6262626262626263,0.31169755476036876,-0.1279538824197723
oviedo_C190_1415,Oviedo,0,4,0.41803278688524587,0.5620915032679739,0.056338028169014086,0.7052023121387282,0.19672131147540983,0.5454545454545454,1.0014903129657229,0.37244151327855635,-0.2804248712075583
oviedo_C190_1415,Oviedo,25,4,0.4233828207847296,0.5585585585585585,0.2222222222222222,0.6917293233082707,0.15217391304347827,0.4117647058823529,0.778772378516624,0.3114365356357045,-0.15880073714077036
oviedo_C190_1415,Oviedo,50,4,0.4148380355276907,0.5432098765432098,0.13953488372093023,0.6947368421052631,0.09090909090909091,0.25,0.4696969696969697,0.3068207137430343,-0.15813248487136028
oviedo_C1978_1415,Oviedo,0,0,0.6156963890935888,0.7232142857142857,0.40384615384615385,0.43809523809523815,0.34782608695652173,0.48484848484848486,1.7285902503293806,0.2661676424538354,0.19121873790824118
oviedo_C1978_1415,Oviedo,25,0,0.6727272727272728,0.6818181818181818,0.45098039215686275,0.44692737430167595,0.375,0.5357142857142857,1.8616071428571428,0.24910703869898376,0.2197622746859852
oviedo_C1978_1415,Oviedo,50,0,0.7001808318264015,0.8024691358024691,0.5151515151515151,0.4697986577181208,0.34285714285714286,0.5217391304347826,1.6993788819875775,0.22693183726076271,0.1505310442061341
oviedo_C1978_1415,Oviedo,100,0,0.6998939554612937,0.735632183908046,0.43902439024390244,0.5287356321839081,0.34782608695652173,0.6153846153846154,1.7123745819397995,0.23446500453505265,0.06233454282633888
oviedo_C1978_1415,Oviedo,0,1,0.6198415622697127,0.6326530612244898,0.45454545454545453,0.43809523809523815,0.2826086956521739,0.3939393939393939,1.4044795783926216,0.28909914544851006,0.2507062254219732
oviedo_C1978_1415,Oviedo,25,1,0.6248737373737374,0.6951871657754011,0.37362637362637363,0.44692737430167595,0.3,0.42857142857142855,1.4892857142857143,0.262414845975356,0.1891414443418542
oviedo_C1978_1415,Oviedo,50,1,0.6640478862701085,0.7777777777777778,0.45454545454545453,0.4489795918367347,0.42424242424242425,0.6086956521739131,2.102766798418972,0.2166045181096775,0.15176216366925493
oviedo_C1978_1415,Oviedo,100,1,0.6164772727272727,0.7956989247311828,0.45714285714285713,0.47619047619047616,0.3,0.46153846153846156,1.476923076923077,0.22449210929656843,0.08561824762290915
oviedo_C1978_1415,Oviedo,0,2,0.6439756816507001,0.65,0.453125,0.43809523809523815,0.2608695652173913,0.36363636363636365,1.2964426877470354,0.2784105730747902,0.24153750447205247
oviedo_C1978_1415,Oviedo,25,2,0.6641494435612083,0.7111111111111111,0.46938775510204084,0.4204545454545454,0.32432432432432434,0.42857142857142855,1.61003861003861,0.2703409917153096,0.24384092914302757
oviedo_C1978_1415,Oviedo,50,2,0.6389452332657202,0.7402597402597403,0.4594594594594595,0.40559440559440557,0.3103448275862069,0.391304347826087,1.538230884557721,0.2696487157800593,0.23965095149081267
oviedo_C1978_1415,Oviedo,100,2,0.5625,0.7291666666666666,0.1875,0.3157894736842105,0.16666666666666666,0.15384615384615385,0.8205128205128206,0.271807644156653,0.2641120568865176
oviedo_C1978_1415,Oviedo,0,3,0.6211311717022844,0.6435643564356436,0.42857142857142855,0.43809523809523815,0.32608695652173914,0.45454545454545453,1.6205533596837942,0.2818264531224957,0.2354446918249985
oviedo_C1978_1415,Oviedo,25,3,0.6503235440517671,0.7243243243243244,0.45161290322580644,0.45555555555555555,0.34146341463414637,0.5,1.6951219512195121,0.2549496233301683,0.1847755242300103
oviedo_C1978_1415,Oviedo,50,3,0.6458333333333334,0.7402597402597403,0.4594594594594595,0.4799999999999999,0.3888888888888889,0.6086956521739131,1.927536231884058,0.24236203516508814,0.15194768092254163
oviedo_C1978_1415,Oviedo,100,3,0.6190476190476191,0.7209302325581395,0.42857142857142855,0.5116279069767442,0.3181818181818182,0.5384615384615384,1.5664335664335665,0.24788038266471912,0.1066327829128274
oviedo_C1978_1415,Oviedo,0,4,0.6090641120117908,0.7037037037037037,0.42857142857142855,0.43809523809523815,0.34782608695652173,0.48484848484848486,1.7285902503293806,0.28735159631449425,0.23331115235881905
oviedo_C1978_1415,Oviedo,25,4,0.6340909090909091,0.6589595375722543,0.4380952380952381,0.44692737430167595,0.375,0.5357142857142857,1.8616071428571428,0.25946358362971433,0.22008117226565715
oviedo_C1978_1415,Oviedo,50,4,0.5926977687626775,0.7012987012987013,0.3783783783783784,0.40559440559440557,0.3448275862068966,0.43478260869565216,1.7091454272863567,0.2586162638859474,0.21995210038157142
oviedo_C1978_1415,Oviedo,100,4,0.527485380116959,0.75,0.25,0.4578313253012048,0.21052631578947367,0.3076923076923077,1.0364372469635628,0.2624569360213885,0.11027576552779561
oviedo_C2011_1415,Oviedo,0,0,0.7260638297872342,0.6388888888888888,0.4583333333333333,0.3561643835616438,0.46153846153846156,0.5,2.3076923076923075,0.28330260298645393,0.3446691199041718
oviedo_C2011_1415,Oviedo,25,0,0.7323232323232323,0.8493150684931506,0.5,0.31858407079646023,0.5555555555555556,0.5263157894736842,2.7777777777777777,0.21485876326156234,0.2684596246752058
oviedo_C2011_1415,Oviedo,50,0,0.7767857142857143,0.8807339449541285,0.5806451612903226,0.33333333333333337,0.6428571428571429,0.6428571428571429,3.2142857142857144,0.16568566877779922,0.20696771467269265
oviedo_C2011_1415,Oviedo,0,1,0.738543371522095,0.6573426573426573,0.4948453608247423,0.3561643835616438,0.4230769230769231,0.4583333333333333,2.1153846153846154,0.28841083928222633,0.35234876292869366
oviedo_C2011_1415,Oviedo,25,1,0.7462640099626401,0.7878787878787878,0.5172413793103449,0.37606837606837606,0.4090909090909091,0.47368421052631576,2.0454545454545454,0.23344507805794765,0.25622271283906445
oviedo_C2011_1415,Oviedo,50,1,0.8055555555555555,0.8514851485148515,0.6153846153846154,0.40909090909090906,0.4444444444444444,0.5714285714285714,2.2222222222222223,0.183162812716087,0.19062338383741623
oviedo_C2011_1415,Oviedo,0,2,0.6914893617021277,0.6962025316455697,0.4146341463414634,0.3561643835616438,0.38461538461538464,0.4166666666666667,1.9230769230769231,0.29451095488393125,0.3314777551427672
oviedo_C2011_1415,Oviedo,25,2,0.64993564993565,0.704,0.4307692307692308,0.3620689655172414,0.2857142857142857,0.3157894736842105,1.4285714285714286,0.3043595100026879,0.32249878651968067
oviedo_C2011_1415,Oviedo,50,2,0.6187878787878787,0.7272727272727273,0.34146341463414637,0.35294117647058826,0.4666666666666667,0.5,2.3333333333333335,0.2687532668828563,0.2679354146614572
oviedo_C2011_1415,Oviedo,0,3,0.7004909983633387,0.6838709677419355,0.4235294117647059,0.3561643835616438,0.4230769230769231,0.4583333333333333,2.1153846153846154,0.26351030668313297,0.30102490278012084
oviedo_C2011_1415,Oviedo,25,3,0.7680180180180181,0.736,0.49230769230769234,0.3620689655172414,0.5714285714285714,0.631578947368421,2.857142857142857,0.21272318184723082,0.26457195799910527
oviedo_C2011_1415,Oviedo,50,3,0.6957908163265306,0.8,0.4,0.33333333333333337,0.42857142857142855,0.42857142857142855,2.142857142857143,0.21188953977215794,0.21823771363432787
oviedo_C2011_1415,Oviedo,0,4,0.7123567921440261,0.5957446808510638,0.42424242424242425,0.3561643835616438,0.38461538461538464,0.4166666666666667,1.9230769230769231,0.3069250028609768,0.37268393079262696
oviedo_C2011_1415,Oviedo,25,4,0.6781400966183575,0.7401574803149606,0.47619047619047616,0.38983050847457623,0.30434782608695654,0.3684210526315789,1.5217391304347825,0.2273965701635244,0.20744128378673946
oviedo_C2011_1415,Oviedo,50,4,0.648,0.780952380952381,0.34285714285714286,0.4444444444444445,0.3,0.42857142857142855,1.5,0.20840277975197802,0.10143450776823615
oviedo_C2024_1415,Oviedo,0,0,0.5122727272727273,0.9090909090909091,0.1,0.27440633245382584,0.23076923076923078,0.18461538461538463,1.1609467455621303,0.15057665700076472,0.08679432341804222
oviedo_C2024_1415,Oviedo,25,0,0.5456982274102896,0.9090909090909091,0.07407407407407407,0.25936599423631124,0.17777777777777778,0.13333333333333333,0.8948148148148147,0.15450147655290825,0.13857314034598342
oviedo_C2024_1415,Oviedo,50,0,0.5790780141843971,0.9065606361829026,0.0784313725490196,0.26332288401253917,0.21428571428571427,0.16363636363636364,1.0792207792207793,0.1491411489276349,0.12561194825609462
oviedo_C2024_1415,Oviedo,100,0,0.5624659028914348,0.8970588235294118,0.08695652173913043,0.2932330827067669,0.23076923076923078,0.2,1.1641025641025642,0.15359974584472436,0.08043068761493083
oviedo_C2024_1415,Oviedo,0,1,0.567972027972028,0.8991452991452992,0.14492753623188406,0.27440633245382584,0.2692307692307692,0.2153846153846154,1.3544378698224853,0.14594467966842042,0.08722803243699598
oviedo_C2024_1415,Oviedo,25,1,0.5625365039632875,0.9007352941176471,0.1,0.26934097421203435,0.2553191489361702,0.2,1.2851063829787235,0.14201582966771914,0.08099826255051429
oviedo_C2024_1415,Oviedo,50,1,0.5464034725093013,0.904,0.1111111111111111,0.2578616352201258,0.21951219512195122,0.16363636363636364,1.1055432372505543,0.1423736751070118,0.09735310886269694
oviedo_C2024_1415,Oviedo,100,1,0.5255499860763018,0.9033816425120773,0.0,0.28679245283018867,0.21052631578947367,0.17777777777777778,1.0619883040935674,0.15020349815030293,0.059017686468270936
oviedo_C2024_1415,Oviedo,0,2,0.5596503496503498,0.9005059021922428,0.03278688524590164,0.27440633245382584,0.3076923076923077,0.24615384615384617,1.5479289940828402,0.1445237904544733,0.05593342086453007
oviedo_C2024_1415,Oviedo,25,2,0.5853004755728491,0.9094202898550725,0.038461538461538464,0.25936599423631124,0.26666666666666666,0.2,1.3422222222222222,0.13970783633246397,0.09869334362745935
oviedo_C2024_1415,Oviedo,50,2,0.5809735427862752,0.9133858267716536,0.043478260869565216,0.2578616352201258,0.34146341463414637,0.2545454545454545,1.7197339246119734,0.13780713398674435,0.09905087139554702
oviedo_C2024_1415,Oviedo,100,2,0.5599812558575445,0.920863309352518,0.10810810810810811,0.25384615384615383,0.2727272727272727,0.2,1.375757575757576,0.13335051160628314,0.0802593142483109
oviedo_C2024_1415,Oviedo,0,3,0.531993006993007,0.9023569023569024,0.03333333333333333,0.27440633245382584,0.21153846153846154,0.16923076923076924,1.0642011834319527,0.1502713389641255,0.074984121060721
oviedo_C2024_1415,Oviedo,25,3,0.4952777777777777,0.9057971014492754,0.0,0.2840909090909091,0.22,0.18333333333333332,1.107333333333333,0.15403561308246863,0.056708125684700156
oviedo_C2024_1415,Oviedo,50,3,0.5024563318777293,0.902970297029703,0.0,0.29538461538461536,0.20833333333333334,0.18181818181818182,1.0492424242424243,0.1548131986159866,0.032802410385373765
oviedo_C2024_1415,Oviedo,100,3,0.4542822310271259,0.9138755980861244,0.0,0.26053639846743293,0.17647058823529413,0.13333333333333333,0.8901960784313725,0.15242923883837958,0.08553402561254886
oviedo_C2024_1415,Oviedo,0,4,0.551048951048951,0.9001692047377327,0.06349206349206349,0.27440633245382584,0.19230769230769232,0.15384615384615385,0.9674556213017752,0.14930598461079003,0.08355812792103326
oviedo_C2024_1415,Oviedo,25,4,0.5346128608923886,0.9007352941176471,0.1,0.2742857142857143,0.22916666666666666,0.18333333333333332,1.153472222222222,0.14989213159221335,0.08024600916960578
oviedo_C2024_1415,Oviedo,50,4,0.5193965517241379,0.8929292929292929,0.1016949152542373,0.2795031055900621,0.17777777777777778,0.14545454545454545,0.8953535353535352,0.15244487118806516,0.07154062884216741
oviedo_C2024_1415,Oviedo,100,4,0.5204125177809389,0.8997555012224939,0.08888888888888889,0.2803030303030303,0.21621621621621623,0.17777777777777778,1.0906906906906908,0.15054647491271425,0.0564761991978385
oviedo_C2150_1415,Oviedo,0,0,0.7185741088180113,0.7901234567901234,0.32,0.5578231292517007,0.3902439024390244,0.7619047619047619,1.9698025551684086,0.21127346473914688,-0.10242331745375638
oviedo_C2150_1415,Oviedo,25,0,0.7340561224489796,0.7899159663865546,0.4186046511627907,0.5663716814159292,0.375,0.75,1.8984375,0.20395618546628969,-0.0886445662605419
oviedo_C2150_1415,Oviedo,50,0,0.7174479166666667,0.7435897435897436,0.4117647058823529,0.6,0.3333333333333333,0.7272727272727273,1.696969696969697,0.22023650294555758,-0.10637232015848597
oviedo_C2150_1415,Oviedo,0,1,0.7545966228893057,0.7792207792207793,0.41379310344827586,0.5578231292517007,0.36585365853658536,0.7142857142857143,1.8466898954703832,0.20206843738627556,-0.08811680283911955
oviedo_C2150_1415,Oviedo,25,1,0.829032258064516,0.8035714285714286,0.56,0.5535714285714286,0.3548387096774194,0.6875,1.7963709677419355,0.17571500952007063,-0.014621332733582515
oviedo_C2150_1415,Oviedo,50,1,0.7633689839572192,0.7714285714285715,0.6190476190476191,0.5641025641025641,0.3181818181818182,0.6363636363636364,1.6198347107438016,0.20061638516944938,0.041155372302180804
oviedo_C2150_1415,Oviedo,0,2,0.7189493433395873,0.782608695652174,0.3137254901960784,0.5578231292517007,0.4146341463414634,0.8095238095238095,2.092915214866434,0.20925848294067748,-0.06424445030060627
oviedo_C2150_1415,Oviedo,25,2,0.7838010204081632,0.7704918032786885,0.3,0.5663716814159292,0.375,0.75,1.8984375,0.19803559303897944,-0.05820495764480982
oviedo_C2150_1415,Oviedo,50,2,0.8508771929824562,0.8705882352941177,0.5925925925925926,0.4864864864864865,0.5555555555555556,0.9090909090909091,2.828282828282828,0.16069685374401946,0.05079025581137209
oviedo_C2150_1415,Oviedo,0,3,0.7733583489681051,0.7950310559006211,0.35294117647058826,0.5578231292517007,0.43902439024390244,0.8571428571428571,2.2160278745644595,0.19819471291154253,-0.09098143033458456
oviedo_C2150_1415,Oviedo,25,3,0.7283216783216783,0.8429752066115702,0.5365853658536586,0.4859813084112149,0.4230769230769231,0.6875,2.1418269230769234,0.18485803247257995,0.002415046553209177
oviedo_C2150_1415,Oviedo,50,3,0.7134238310708898,0.8095238095238095,0.42857142857142855,0.4657534246575342,0.35294117647058826,0.5454545454545454,1.7967914438502675,0.18772805289898367,0.03158776045441114
oviedo_C2150_1415,Oviedo,0,4,0.7789868667917449,0.7901234567901234,0.32,0.5578231292517007,0.4146341463414634,0.8095238095238095,2.092915214866434,0.20051688306764678,-0.11327899291959903
oviedo_C2150_1415,Oviedo,25,4,0.7970822281167109,0.8225806451612904,0.42105263157894735,0.5272727272727272,0.4827586206896552,0.875,2.4439655172413794,0.1791291837119963,-0.05654943130182111
oviedo_C2150_1415,Oviedo,50,4,0.7884353741496598,0.8095238095238095,0.42857142857142855,0.5454545454545454,0.38095238095238093,0.7272727272727273,1.9393939393939394,0.18622226606525358,-0.05319035590711463
oviedo_C2271_1415,Oviedo,0,0,0.634989501525469,0.7502799552071668,0.25418060200668896,0.5860023724792408,0.2793522267206478,0.5798319327731093,1.399108631306774,0.24217684433967562,-0.12050955926162327
oviedo_C2271_1415,Oviedo,25,0,0.6342945783745295,0.7576470588235295,0.2945205479452055,0.5778331257783312,0.28448275862068967,0.5789473684210527,1.4249092558983667,0.23509519439391244,-0.09474778064488953
oviedo_C2271_1415,Oviedo,50,0,0.6438955092132848,0.7542168674698795,0.22137404580152673,0.5891472868217055,0.3026315789473684,0.6330275229357798,1.5159343312409463,0.240562612984664,-0.12373316275488805
oviedo_C2271_1415,Oviedo,100,0,0.6489383012820512,0.752,0.23140495867768596,0.5909090909090909,0.30288461538461536,0.6363636363636364,1.5174825174825175,0.23665541537904897,-0.11065588829697909
oviedo_C2271_1415,Oviedo,0,1,0.6105935988306672,0.7483588621444202,0.17266187050359713,0.5860023724792408,0.291497975708502,0.6050420168067226,1.45993944136359,0.25088404400531356,-0.1443297015745595
oviedo_C2271_1415,Oviedo,25,1,0.6076664900194312,0.7477064220183486,0.18518518518518517,0.588380716934487,0.2815126050420168,0.5877192982456141,1.4100324340262422,0.2502248304607022,-0.13949083309436483
oviedo_C2271_1415,Oviedo,50,1,0.5979451203513182,0.751207729468599,0.2196969696969697,0.5873221216041398,0.2775330396475771,0.5779816513761468,1.3902113729135512,0.24855066757027464,-0.1295508267936123
oviedo_C2271_1415,Oviedo,100,1,0.6262087026591459,0.7526881720430108,0.25806451612903225,0.5828571428571429,0.29411764705882354,0.6060606060606061,1.4735591206179441,0.24057756794581456,-0.09922468627288455
oviedo_C2271_1415,Oviedo,0,2,0.613076111040219,0.7426067907995619,0.15770609318996415,0.5860023724792408,0.29959514170040485,0.6218487394957983,1.500493314734801,0.23950998660488923,-0.08288654518315686
oviedo_C2271_1415,Oviedo,25,2,0.6079218341829618,0.7408312958435208,0.345679012345679,0.5813664596273292,0.2692307692307692,0.5526315789473685,1.3485155195681513,0.23650084079723496,-0.04704930838915411
oviedo_C2271_1415,Oviedo,50,2,0.6163906204445432,0.7474747474747475,0.3333333333333333,0.5799739921976593,0.3004484304932735,0.6146788990825688,1.504998560085572,0.2343867498394799,-0.04909253311838485
oviedo_C2271_1415,Oviedo,100,2,0.6347534013605443,0.7484848484848485,0.5,0.5664739884393064,0.32653061224489793,0.6464646464646465,1.6359513502370648,0.22715995588568302,0.002046930375721956
oviedo_C2271_1415,Oviedo,0,3,0.6147175852348526,0.737417943107221,0.1366906474820144,0.5860023724792408,0.2631578947368421,0.5462184873949579,1.318000884564352,0.24739766059957438,-0.11577179977048663
oviedo_C2271_1415,Oviedo,25,3,0.6394341874698427,0.7422680412371134,0.16356877323420074,0.5796019900497512,0.2832618025751073,0.5789473684210527,1.4187937655297043,0.23780558378814137,-0.09807204766278016
oviedo_C2271_1415,Oviedo,50,3,0.6525095718760877,0.7560386473429952,0.23484848484848486,0.576271186440678,0.2895927601809955,0.5871559633027523,1.4506206152185646,0.23093176202856,-0.07965116024600538
oviedo_C2271_1415,Oviedo,100,3,0.6508412135205337,0.7561643835616438,0.32061068702290074,0.5685425685425685,0.29949238578680204,0.5959595959595959,1.5004871045480181,0.22463162298456035,-0.04404244444674155
oviedo_C2271_1415,Oviedo,0,4,0.6334118302147256,0.7428571428571429,0.1702127659574468,0.5860023724792408,0.29959514170040485,0.6218487394957983,1.500493314734801,0.24502063189636739,-0.12585390025194254
oviedo_C2271_1415,Oviedo,25,4,0.6322413356944092,0.7390300230946882,0.18115942028985507,0.5848822800495662,0.288135593220339,0.5964912280701754,1.4432054713053821,0.24229406494507333,-0.11369918942309731
oviedo_C2271_1415,Oviedo,50,4,0.6458893143056039,0.7585365853658537,0.27205882352941174,0.576271186440678,0.29411764705882354,0.5963302752293578,1.4732865623313545,0.23428896844520736,-0.09614060487902104
oviedo_C2271_1415,Oviedo,100,4,0.6413255691560701,0.7690217391304348,0.3359375,0.5685425685425685,0.28426395939086296,0.5656565656565656,1.424191150079475,0.22624497313180994,-0.060096308762185524
oviedo_C2335_1415,Oviedo,0,0,0.545264867566217,0.432,0.5571725571725572,0.807799442896936,0.2206896551724138,0.7441860465116279,1.0983159582999198,0.3053665983818124,-0.14604784636921098
